id,domain,pattern,tokens_hindi,tokens_english,switch_points,pair_type,text_a,text_b,label_semantic_equivalent,label_natural,label_code_switch_valid,len_a,len_b,len_diff,token_overlap_count,token_jaccard,same_token_set,position_displacement_mean,position_displacement_max,kendall_tau_distance,edit_distance_tokens,english_ratio,hindi_ratio,num_switch_points,is_base_tf,is_base_es,is_tf_es,switch_point_bucket,bleu,bertscore_p,bertscore_r,bertscore_f1,comet_score
368,work,EN-HN-EN-EN-EN-HN,3,3,"[1, 2, 3]",base_tf,work ka documentation up to date nahi,documentation up to date nahi work ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.5,0.5,3,True,False,False,3plus_switch,0.7071067811865476,0.9556265,0.9556265,0.9556264,0.9341447949409484
368,work,EN-HN-EN-EN-EN-HN,3,3,"[1, 2, 3]",base_es,work ka documentation up to date nahi,up to date nahi work ka documentation,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.5,0.5,3,False,True,False,3plus_switch,0.5946035575013605,0.9566426,0.9566426,0.9566426,0.9414299726486206
368,work,EN-HN-EN-EN-EN-HN,3,3,"[1, 2, 3]",tf_es,documentation up to date nahi work ka,up to date nahi work ka documentation,1.0,0.0,0.0,7,7,0,7,1.0,True,1.7142857142857142,6.0,0.2857142857142857,2,0.5,0.5,3,False,False,True,3plus_switch,0.8408964152537146,0.961552,0.96155196,0.96155196,0.9119495749473572
369,work,EN-HN-EN-EN-EN-HN,3,3,"[1, 2, 3]",base_tf,code ka readability score improve ho sakta,readability score improve ho sakta code ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.5,0.5,3,True,False,False,3plus_switch,0.7071067811865476,0.9541997,0.9541997,0.9541997,0.9542680978775024
369,work,EN-HN-EN-EN-EN-HN,3,3,"[1, 2, 3]",base_es,code ka readability score improve ho sakta,improve ho sakta code ka readability score,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.5,0.5,3,False,True,False,3plus_switch,0.5946035575013605,0.9503055,0.9503055,0.9503055,0.9557690024375916
369,work,EN-HN-EN-EN-EN-HN,3,3,"[1, 2, 3]",tf_es,readability score improve ho sakta code ka,improve ho sakta code ka readability score,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.5,0.5,3,False,False,True,3plus_switch,0.7071067811865476,0.9552103,0.9552103,0.9552103,0.9455101490020752
370,work,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",base_tf,review ka turnaround time acceptable tha,turnaround time acceptable tha review ka,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.6,0.4,3,True,False,False,3plus_switch,0.6042750794713536,0.95756865,0.95756865,0.95756865,0.9535061120986938
370,work,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",base_es,review ka turnaround time acceptable tha,acceptable tha review ka turnaround time,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.6,0.4,3,False,True,False,3plus_switch,0.6042750794713536,0.9671165,0.9671165,0.9671165,0.9564850330352784
370,work,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",tf_es,turnaround time acceptable tha review ka,acceptable tha review ka turnaround time,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.6,0.4,3,False,False,True,3plus_switch,0.6042750794713536,0.9558586,0.9558586,0.9558586,0.9353071451187134
371,social,EN-HN-HN-EN-HN-HN-HN,5,1,[3],base_tf,friends ka plan last moment pe cancel hua,plan last moment pe cancel hua friends ka,1.0,1.0,1.0,8,8,0,8,1.0,True,3.0,6.0,0.4285714285714285,4,0.1666666666666666,0.8333333333333334,1,True,False,False,1_switch,0.7652058832556895,0.95450175,0.95450175,0.95450175,0.925106167793274
371,social,EN-HN-HN-EN-HN-HN-HN,5,1,[3],base_es,friends ka plan last moment pe cancel hua,cancel hua friends ka plan last moment pe,1.0,0.0,0.0,8,8,0,8,1.0,True,3.0,6.0,0.4285714285714285,4,0.1666666666666666,0.8333333333333334,1,False,True,False,1_switch,0.7652058832556895,0.9521762,0.9521762,0.9521762,0.916737139225006
371,social,EN-HN-HN-EN-HN-HN-HN,5,1,[3],tf_es,plan last moment pe cancel hua friends ka,cancel hua friends ka plan last moment pe,1.0,0.0,0.0,8,8,0,8,1.0,True,4.0,4.0,0.5714285714285714,8,0.1666666666666666,0.8333333333333334,1,False,False,True,1_switch,0.691441569283882,0.95001364,0.95001364,0.95001364,0.8920922875404358
372,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[2, 3]",base_tf,group chat ka mood thoda serious lag raha,mood thoda serious lag raha group chat ka,1.0,1.0,1.0,8,8,0,8,1.0,True,3.75,5.0,0.5357142857142857,6,0.3333333333333333,0.6666666666666666,2,True,False,False,2_switch,0.691441569283882,0.9511623,0.9511622,0.9511623,0.9622398018836976
372,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[2, 3]",base_es,group chat ka mood thoda serious lag raha,serious lag raha group chat ka mood thoda,1.0,0.0,0.0,8,8,0,8,1.0,True,3.75,5.0,0.5357142857142857,6,0.3333333333333333,0.6666666666666666,2,False,True,False,2_switch,0.691441569283882,0.9578811,0.95788103,0.95788103,0.8925907015800476
372,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[2, 3]",tf_es,mood thoda serious lag raha group chat ka,serious lag raha group chat ka mood thoda,1.0,0.0,0.0,8,8,0,8,1.0,True,3.0,6.0,0.4285714285714285,4,0.3333333333333333,0.6666666666666666,2,False,False,True,2_switch,0.7652058832556895,0.96123886,0.96123886,0.96123886,0.8994685411453247
373,social,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_tf,conversation ka pace slow ho gaya,pace slow ho gaya conversation ka,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.4,0.6,2,True,False,False,2_switch,0.6042750794713536,0.9498959,0.9498959,0.9498959,0.955267369747162
373,social,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_es,conversation ka pace slow ho gaya,slow ho gaya conversation ka pace,1.0,0.0,0.0,6,6,0,6,1.0,True,3.0,3.0,0.6,6,0.4,0.6,2,False,True,False,2_switch,0.3931466788228678,0.9469751,0.9469751,0.9469751,0.9482915997505188
373,social,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",tf_es,pace slow ho gaya conversation ka,slow ho gaya conversation ka pace,1.0,0.0,0.0,6,6,0,6,1.0,True,1.6666666666666667,5.0,0.3333333333333333,2,0.4,0.6,2,False,False,True,2_switch,0.7952707287670506,0.9709514,0.9709514,0.9709514,0.9441468119621276
374,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_tf,message ka context sabko clear nahi tha,context sabko clear nahi tha message ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.3333333333333333,0.6666666666666666,2,True,False,False,2_switch,0.7071067811865476,0.9674678,0.9674678,0.9674678,0.9636568427085876
374,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_es,message ka context sabko clear nahi tha,clear nahi tha message ka context sabko,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.3333333333333333,0.6666666666666666,2,False,True,False,2_switch,0.5946035575013605,0.96637344,0.96637344,0.96637344,0.9557477831840516
374,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",tf_es,context sabko clear nahi tha message ka,clear nahi tha message ka context sabko,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.3333333333333333,0.6666666666666666,2,False,False,True,2_switch,0.7071067811865476,0.9612999,0.9612999,0.9612999,0.9506881237030028
375,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_tf,reply ka tone friendly rakhna zaruri hai,tone friendly rakhna zaruri hai reply ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.3333333333333333,0.6666666666666666,2,True,False,False,2_switch,0.7071067811865476,0.98196924,0.9819692,0.9819692,0.9510768055915833
375,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_es,reply ka tone friendly rakhna zaruri hai,friendly rakhna zaruri hai reply ka tone,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.3333333333333333,0.6666666666666666,2,False,True,False,2_switch,0.5946035575013605,0.96911323,0.97090244,0.970007,0.9412171840667723
375,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",tf_es,tone friendly rakhna zaruri hai reply ka,friendly rakhna zaruri hai reply ka tone,1.0,0.0,0.0,7,7,0,7,1.0,True,1.7142857142857142,6.0,0.2857142857142857,2,0.3333333333333333,0.6666666666666666,2,False,False,True,2_switch,0.8408964152537146,0.9781984,0.97819847,0.97819847,0.9403323531150818
376,social,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_tf,group ka decision unanimous nahi raha,decision unanimous nahi raha group ka,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.4,0.6,2,True,False,False,2_switch,0.6042750794713536,0.9594642,0.9594642,0.95946425,0.9552401900291444
376,social,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_es,group ka decision unanimous nahi raha,unanimous nahi raha group ka decision,1.0,0.0,0.0,6,6,0,6,1.0,True,3.0,3.0,0.6,6,0.4,0.6,2,False,True,False,2_switch,0.3931466788228678,0.9469563,0.9469563,0.9469563,0.950922191143036
376,social,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",tf_es,decision unanimous nahi raha group ka,unanimous nahi raha group ka decision,1.0,0.0,0.0,6,6,0,6,1.0,True,1.6666666666666667,5.0,0.3333333333333333,2,0.4,0.6,2,False,False,True,2_switch,0.7952707287670506,0.9742826,0.9742826,0.9742826,0.9467107057571412
377,social,EN-HN-EN-HN-HN-HN-HN,5,1,[1],base_tf,event ka reminder sabko time pe mila,reminder sabko time pe mila event ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.1666666666666666,0.8333333333333334,1,True,False,False,1_switch,0.7071067811865476,0.9664387,0.96643865,0.9664387,0.93783438205719
377,social,EN-HN-EN-HN-HN-HN-HN,5,1,[1],base_es,event ka reminder sabko time pe mila,time pe mila event ka reminder sabko,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.1666666666666666,0.8333333333333334,1,False,True,False,1_switch,0.5946035575013605,0.96063155,0.9606315,0.96063155,0.9400889277458192
377,social,EN-HN-EN-HN-HN-HN-HN,5,1,[1],tf_es,reminder sabko time pe mila event ka,time pe mila event ka reminder sabko,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.1666666666666666,0.8333333333333334,1,False,False,True,1_switch,0.7071067811865476,0.95873415,0.95873415,0.95873415,0.8883779644966125
378,social,EN-EN-EN-HN-HN,2,3,"[0, 1, 2]",base_tf,status update ka wording neutral rakha,wording neutral rakha status update ka,1.0,1.0,1.0,6,6,0,6,1.0,True,3.0,3.0,0.6,6,0.6,0.4,3,True,False,False,3plus_switch,0.3931466788228678,0.9479452,0.9479452,0.9479452,0.9399420619010924
378,social,EN-EN-EN-HN-HN,2,3,"[0, 1, 2]",base_es,status update ka wording neutral rakha,neutral rakha status update ka wording,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.6,0.4,3,False,True,False,3plus_switch,0.6042750794713536,0.9661699,0.9661699,0.9661699,0.9342455267906188
378,social,EN-EN-EN-HN-HN,2,3,"[0, 1, 2]",tf_es,wording neutral rakha status update ka,neutral rakha status update ka wording,1.0,0.0,0.0,6,6,0,6,1.0,True,1.6666666666666667,5.0,0.3333333333333333,2,0.6,0.4,3,False,False,True,3plus_switch,0.7952707287670506,0.9498452,0.9498452,0.9498452,0.9291679859161376
379,social,EN-HN-EN-EN-EN-HN-HN,3,3,"[1, 2, 3]",base_tf,chat ka screenshot accidentally share ho gaya,screenshot accidentally share ho gaya chat ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.5,0.5,3,True,False,False,3plus_switch,0.7071067811865476,0.96176594,0.96176594,0.96176594,0.9517702460289
379,social,EN-HN-EN-EN-EN-HN-HN,3,3,"[1, 2, 3]",base_es,chat ka screenshot accidentally share ho gaya,accidentally share ho gaya chat ka screenshot,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.5,0.5,3,False,True,False,3plus_switch,0.5946035575013605,0.95125943,0.95125943,0.95125943,0.9574199914932252
379,social,EN-HN-EN-EN-EN-HN-HN,3,3,"[1, 2, 3]",tf_es,screenshot accidentally share ho gaya chat ka,accidentally share ho gaya chat ka screenshot,1.0,0.0,0.0,7,7,0,7,1.0,True,1.7142857142857142,6.0,0.2857142857142857,2,0.5,0.5,3,False,False,True,3plus_switch,0.8408964152537146,0.97501624,0.97501624,0.97501624,0.9529831409454346
380,social,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_tf,group ka admin role rotate karna chahiye,admin role rotate karna chahiye group ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,True,False,False,2_switch,0.7071067811865476,0.9758166,0.9758166,0.9758166,0.9455245733261108
380,social,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_es,group ka admin role rotate karna chahiye,rotate karna chahiye group ka admin role,1.0,1.0,1.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.4,0.6,2,False,True,False,2_switch,0.5946035575013605,0.96350753,0.96350753,0.96350753,0.937553346157074
380,social,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",tf_es,admin role rotate karna chahiye group ka,rotate karna chahiye group ka admin role,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,False,False,True,2_switch,0.7071067811865476,0.96622676,0.96622676,0.96622676,0.9328791499137878
381,transport,EN-HN-EN-HN-HN-HN,4,1,[1],base_tf,bus ka AC kaam nahi kar raha,AC kaam nahi kar raha bus ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.2,0.8,1,True,False,False,1_switch,0.7071067811865476,0.948241,0.948241,0.948241,0.9391433596611024
381,transport,EN-HN-EN-HN-HN-HN,4,1,[1],base_es,bus ka AC kaam nahi kar raha,kaam nahi kar raha bus ka AC,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.2,0.8,1,False,True,False,1_switch,0.5946035575013605,0.9509452,0.95094514,0.9509452,0.938708245754242
381,transport,EN-HN-EN-HN-HN-HN,4,1,[1],tf_es,AC kaam nahi kar raha bus ka,kaam nahi kar raha bus ka AC,1.0,0.0,0.0,7,7,0,7,1.0,True,1.7142857142857142,6.0,0.2857142857142857,2,0.2,0.8,1,False,False,True,1_switch,0.8408964152537146,0.9661604,0.9576521,0.9618874,0.963205337524414
382,transport,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",base_tf,metro ka platform sign clearly visible tha,platform sign clearly visible tha metro ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.6,0.4,3,True,False,False,3plus_switch,0.7071067811865476,0.9634399,0.96343994,0.9634399,0.9615079164505004
382,transport,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",base_es,metro ka platform sign clearly visible tha,clearly visible tha metro ka platform sign,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.6,0.4,3,False,True,False,3plus_switch,0.5946035575013605,0.9653936,0.96539366,0.9653936,0.9686084389686584
382,transport,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",tf_es,platform sign clearly visible tha metro ka,clearly visible tha metro ka platform sign,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.6,0.4,3,False,False,True,3plus_switch,0.7071067811865476,0.964495,0.964495,0.964495,0.9420742392539978
383,transport,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_tf,cab ka fare estimate fluctuate kar raha,fare estimate fluctuate kar raha cab ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,True,False,False,2_switch,0.7071067811865476,0.9682859,0.9682859,0.9682859,0.9337551593780518
383,transport,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_es,cab ka fare estimate fluctuate kar raha,fluctuate kar raha cab ka fare estimate,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.4,0.6,2,False,True,False,2_switch,0.5946035575013605,0.95020616,0.95020616,0.95020616,0.9244999289512634
383,transport,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",tf_es,fare estimate fluctuate kar raha cab ka,fluctuate kar raha cab ka fare estimate,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,False,False,True,2_switch,0.7071067811865476,0.96165097,0.961651,0.961651,0.8912814855575562
384,transport,EN-HN-EN-HN-HN-HN,4,1,[1],base_tf,traffic ka bottleneck junction pe bana,bottleneck junction pe bana traffic ka,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.2,0.8,1,True,False,False,1_switch,0.6042750794713536,0.9636549,0.9636549,0.9636549,0.8805056214332581
384,transport,EN-HN-EN-HN-HN-HN,4,1,[1],base_es,traffic ka bottleneck junction pe bana,junction pe bana traffic ka bottleneck,1.0,0.0,0.0,6,6,0,6,1.0,True,3.0,3.0,0.6,6,0.2,0.8,1,False,True,False,1_switch,0.3931466788228678,0.9540179,0.9540179,0.9540179,0.8475039601325989
384,transport,EN-HN-EN-HN-HN-HN,4,1,[1],tf_es,bottleneck junction pe bana traffic ka,junction pe bana traffic ka bottleneck,1.0,0.0,0.0,6,6,0,6,1.0,True,1.6666666666666667,5.0,0.3333333333333333,2,0.2,0.8,1,False,False,True,1_switch,0.7952707287670506,0.957223,0.957223,0.957223,0.806788444519043
385,transport,EN-HN-EN-HN-HN-HN,4,1,[2],base_tf,parking ka slot thoda narrow laga,slot thoda narrow laga parking ka,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.2,0.8,1,True,False,False,1_switch,0.6042750794713536,0.9640514,0.9640514,0.9640514,0.9446054100990297
385,transport,EN-HN-EN-HN-HN-HN,4,1,[2],base_es,parking ka slot thoda narrow laga,narrow laga parking ka slot thoda,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.2,0.8,1,False,True,False,1_switch,0.6042750794713536,0.96013385,0.96013385,0.96013385,0.8914552330970764
385,transport,EN-HN-EN-HN-HN-HN,4,1,[2],tf_es,slot thoda narrow laga parking ka,narrow laga parking ka slot thoda,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.2,0.8,1,False,False,True,1_switch,0.6042750794713536,0.96108496,0.96108496,0.96108496,0.8920257687568665
386,transport,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_tf,route ka alternative option suggest hua,alternative option suggest hua route ka,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.4,0.6,2,True,False,False,2_switch,0.6042750794713536,0.9356333,0.9356333,0.9356333,0.9031447172164916
386,transport,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_es,route ka alternative option suggest hua,suggest hua route ka alternative option,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.4,0.6,2,False,True,False,2_switch,0.6042750794713536,0.9396377,0.93963766,0.9396377,0.9194428324699402
386,transport,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",tf_es,alternative option suggest hua route ka,suggest hua route ka alternative option,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.4,0.6,2,False,False,True,2_switch,0.6042750794713536,0.95499396,0.95499396,0.95499396,0.9257314801216124
387,travel,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",base_tf,journey ka rest stop clean maintain tha,rest stop clean maintain tha journey ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.6,0.4,3,True,False,False,3plus_switch,0.7071067811865476,0.95961434,0.95961434,0.95961434,0.9476003646850586
387,travel,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",base_es,journey ka rest stop clean maintain tha,clean maintain tha journey ka rest stop,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.6,0.4,3,False,True,False,3plus_switch,0.5946035575013605,0.95720303,0.9572031,0.9572031,0.9577715396881104
387,travel,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",tf_es,rest stop clean maintain tha journey ka,clean maintain tha journey ka rest stop,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.6,0.4,3,False,False,True,3plus_switch,0.7071067811865476,0.9567288,0.9567289,0.9567289,0.8951354622840881
388,travel,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_tf,travel ka packing checklist useful prove hua,packing checklist useful prove hua travel ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,True,False,False,2_switch,0.7071067811865476,0.95851696,0.9585169,0.9585169,0.8827874064445496
388,travel,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_es,travel ka packing checklist useful prove hua,useful prove hua travel ka packing checklist,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.4,0.6,2,False,True,False,2_switch,0.5946035575013605,0.95650655,0.95650655,0.95650655,0.9346551895141602
388,travel,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",tf_es,packing checklist useful prove hua travel ka,useful prove hua travel ka packing checklist,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,False,False,True,2_switch,0.7071067811865476,0.9524959,0.9524959,0.9524959,0.8330290913581848
389,travel,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_tf,station ka exit signage clear nahi tha,exit signage clear nahi tha station ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,True,False,False,2_switch,0.7071067811865476,0.97309077,0.97309077,0.9730907,0.9558191299438475
389,travel,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_es,station ka exit signage clear nahi tha,clear nahi tha station ka exit signage,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.4,0.6,2,False,True,False,2_switch,0.5946035575013605,0.96759504,0.96759504,0.96759504,0.9526640176773072
389,travel,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",tf_es,exit signage clear nahi tha station ka,clear nahi tha station ka exit signage,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,False,False,True,2_switch,0.7071067811865476,0.9699446,0.9699446,0.9699446,0.934231698513031
390,travel,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_tf,travel ka itinerary flexible rakhna acha,itinerary flexible rakhna acha travel ka,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.4,0.6,2,True,False,False,2_switch,0.6042750794713536,0.97512984,0.97512984,0.97512984,0.9189084768295288
390,travel,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_es,travel ka itinerary flexible rakhna acha,flexible rakhna acha travel ka itinerary,1.0,0.0,0.0,6,6,0,6,1.0,True,3.0,3.0,0.6,6,0.4,0.6,2,False,True,False,2_switch,0.3931466788228678,0.9674444,0.9674444,0.9674444,0.90185809135437
390,travel,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",tf_es,itinerary flexible rakhna acha travel ka,flexible rakhna acha travel ka itinerary,1.0,0.0,0.0,6,6,0,6,1.0,True,1.6666666666666667,5.0,0.3333333333333333,2,0.4,0.6,2,False,False,True,2_switch,0.7952707287670506,0.96696913,0.9669692,0.9669692,0.906615912914276
391,travel,EN-EN-HN-EN-HN-HN,3,2,"[0, 1]",base_tf,hotel ka check in process smooth raha,check in process smooth raha hotel ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,True,False,False,2_switch,0.7071067811865476,0.9487982,0.9487982,0.9487982,0.9398550987243652
391,travel,EN-EN-HN-EN-HN-HN,3,2,"[0, 1]",base_es,hotel ka check in process smooth raha,smooth raha hotel ka check in process,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,False,True,False,2_switch,0.7071067811865476,0.9520859,0.9520859,0.9520859,0.9450566172599792
391,travel,EN-EN-HN-EN-HN-HN,3,2,"[0, 1]",tf_es,check in process smooth raha hotel ka,smooth raha hotel ka check in process,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.4,0.6,2,False,False,True,2_switch,0.5946035575013605,0.9575094,0.9575094,0.9575094,0.8572245240211487
392,travel,EN-HN-EN-EN-EN-HN-HN,3,3,"[1, 2, 3]",base_tf,room ka key card occasionally fail ho raha,key card occasionally fail ho raha room ka,1.0,1.0,1.0,8,8,0,8,1.0,True,3.0,6.0,0.4285714285714285,4,0.5,0.5,3,True,False,False,3plus_switch,0.7652058832556895,0.96755123,0.9675512,0.9675512,0.9249189496040344
392,travel,EN-HN-EN-EN-EN-HN-HN,3,3,"[1, 2, 3]",base_es,room ka key card occasionally fail ho raha,fail ho raha room ka key card occasionally,1.0,0.0,0.0,8,8,0,8,1.0,True,3.75,5.0,0.5357142857142857,6,0.5,0.5,3,False,True,False,3plus_switch,0.691441569283882,0.9568484,0.95684844,0.95684844,0.9090753197669984
392,travel,EN-HN-EN-EN-EN-HN-HN,3,3,"[1, 2, 3]",tf_es,key card occasionally fail ho raha room ka,fail ho raha room ka key card occasionally,1.0,0.0,0.0,8,8,0,8,1.0,True,3.75,5.0,0.5357142857142857,6,0.5,0.5,3,False,False,True,3plus_switch,0.691441569283882,0.9594619,0.9594619,0.9594619,0.8795650601387024
393,travel,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_tf,travel ka weather buffer plan me include tha,weather buffer plan me include tha travel ka,1.0,1.0,1.0,8,8,0,8,1.0,True,3.0,6.0,0.4285714285714285,4,0.3333333333333333,0.6666666666666666,2,True,False,False,2_switch,0.7652058832556895,0.97155654,0.9715564,0.9715565,0.9200895428657532
