id,model,hyp_base,hyp_topic,hyp_emphasis,reference,BLEU,chrF,BERTScore_F1
398,llama,The feedback form for the journey was simple.,The feedback form is a simple part of the journey.,"The journey was simple, feedback form.",journey ka feedback form simple tha,0.0,61.53187208198333,0.8764129479726156
398,gemma,The feedback form was simple for the journey,The feedback form was simple.,simple feedback form of journey,journey ka feedback form simple tha,0.0,58.81591227007309,0.8750203053156534
399,llama,The overall impression of the trip was positive.,The overall impression of the travel was positive.,The overall impression of the travel was positive.,travel ka overall impression positive raha,0.0,63.78476425868493,0.8638819654782613
399,gemma,The overall impression of travel seems positive.,Overall impression is positive about the travel,positive travel overall impression,travel ka overall impression positive raha,0.0,66.79276862989538,0.8574613730112711
400,llama,The trip's closure feeling was quite satisfying.,It felt really satisfying to have closure after the trip.,It felt really satisfying to get closure from the trip.,trip ka closure feeling satisfying laga,0.0,50.692593497285976,0.8467831611633301
400,gemma,The closure of the trip felt satisfying.,closure felt satisfying to the trip,Satisfying closure feeling of trip,trip ka closure feeling satisfying laga,0.0,53.54403391493443,0.8448037902514139
401,llama,The calendar reminder has been set automatically.,The reminder has been automatically set in the calendar.,The calendar reminder has been set automatically.,Calendar reminder set automatically,0.0,75.9803641669363,0.9256258606910706
401,gemma,The calendar automatically sets a reminder for the calendar.,reminder automatically set on calendar,automatically set calendar reminder,Calendar reminder set automatically,0.0,71.33858042628324,0.9257913629213969
402,llama,The phone's vibration mode got accidentally turned on.,The vibration mode was accidentally turned on on my phone.,Accidentally on the phone's vibration mode.,phone ka vibration mode accidentally on tha,0.0,66.28246998270659,0.8991361657778422
402,gemma,The phone was vibrating accidentally,The vibration mode was accidentally on the phone.,accidentally on the phone's vibration mode,phone ka vibration mode accidentally on tha,0.0,67.32748496841636,0.8887554009755453
403,llama,The email's subject line seems misleading.,The email subject line is misleading.,The email subject line was misleading.,email you are a subject,0.0,37.46253124144404,0.8376784125963846
403,gemma,The email subject line was misleading,Subject line seems to be misleading,misleading email subject line,email you are a subject,0.0,35.07799464738704,0.8297690351804098
404,llama,The file size limit has been exceeded.,The file size has exceeded the limit.,The file size has exceeded the limit.,File size limit exceeded,0.0,66.2169682251452,0.9035139481226603
404,gemma,File size limit exceeded,File size exceeded the limit,Exceed the file size limit.,File size limit exceeded,0.31848093073478895,78.6427758463681,0.9311639070510864
405,llama,The browser tab was accidentally closed.,The browser tab accidentally got closed.,The browser tab got accidentally closed.,browser ka tab accidentally close ho gaya,0.0,61.70309709090544,0.8232644399007162
405,gemma,The browser tab accidentally closed,The browser accidentally closed.,accidentally close the tab of browser,browser ka tab accidentally close ho gaya,0.0,64.47193153164828,0.8268091082572937
406,llama,Turn off the shuffle mode on the playlist.,Turn off shuffle mode for the playlist.,Disable the shuffle mode on the playlist.,playlist ka shuffle mode off karna,0.0,56.21347140498361,0.8777981201807658
406,gemma,Turn off the shuffle mode of the playlist,Turn off shuffle mode on the playlist,shuffle mode of off playlist,playlist ka shuffle mode off karna,0.0,61.563530100307794,0.8776856064796448
407,llama,The video is constantly buffering.,The video keeps buffering repeatedly.,The video keeps buffering repeatedly.,Buffering issue of video is coming again and again,0.0,26.473057212590245,0.8697384794553121
407,gemma,The buffering issue keeps coming up with the video,buffering issue keeps coming up with video,buffering issue keeps on coming up with video,Buffering issue of video is coming again and again,0.0,44.5161665507734,0.9092360138893127
408,llama,The system's storage cleanup is pending.,The system's storage cleanup is pending.,The system's storage cleanup is pending.,system ka storage cleanup pending hai,0.0,65.04538141918123,0.8707594275474548
408,gemma,System has pending storage cleanup,storage cleanup pending system,pending system storage cleanup,system ka storage cleanup pending hai,0.0,69.88752104626143,0.8656778335571289
409,llama,Send a follow-up email after the meeting.,Send a follow-up email for the meeting.,Send a follow-up email regarding the meeting.,send a follow up email to a meeting,0.0,61.20656608287883,0.934545636177063
409,gemma,Follow up mail for meeting,Follow up mail to meeting.,follow up mail for bhejna meeting,send a follow up email to a meeting,0.0,48.42768859725187,0.8737370570500692
410,llama,The priority level of the task has been changed.,The priority level of the task has been changed.,The priority level of the task has been changed.,task ka priority level change hua,0.0,56.39106026799152,0.8628376126289368
410,gemma,Priority level of task has changed,Priority level change of task,Priority level of the changed task,task ka priority level change hua,0.0,60.67385533347942,0.8497512936592102
411,llama,The office internet speed is fluctuating.,The internet speed is fluctuating at the office.,The office internet speed is fluctuating.,office ka internet speed fluctuate kar raha,0.0,56.75633722221228,0.8896620670954386
411,gemma,Internet speed is fluctuating in the office,Internet speed fluctuates at the office,Fluctuating office internet speed,office ka internet speed fluctuate kar raha,0.0,58.6781773882354,0.8666587273279825
412,llama,There is a formatting issue highlighted in the report.,There is a formatting issue highlighted in the report.,The report's formatting has been highlighted as an issue.,report ka formatting issue highlight hua,0.0,69.34260030451831,0.859633227189382
412,gemma,Report formatting issue highlighted,Highlight the formatted issue report,Highlight report formatting issue,report ka formatting issue highlight hua,0.0,64.17858892281807,0.8618893424669901
413,llama,Client feedback should be added to the document.,Adding the feedback document is a client requirement.,Adding client feedback in the document.,Add to client feedback document,0.0,65.01183032552254,0.913843015829722
413,gemma,Add feedback document to client,Add feedback document to client,add client feedback document,Add to client feedback document,0.0,81.39834891133172,0.9429578185081482
414,llama,Having a buffer time before the deadline is helpful.,Having a buffer time is helpful in meeting the deadline.,Having a buffer time for the deadline is helpful.,deadline ka buffer time helpful hota,0.0,60.579164879176126,0.8568932215372721
414,gemma,buffer time for deadline helpful,buffer time is helpful to meet the deadline,buffer time for helpfulness,deadline ka buffer time helpful hota,0.0,57.30259975005182,0.8489259878794352
415,llama,Writing a summary of the discussion in the notes.,Summary notes should be written after the discussion.,Write a summary of the discussion in the notes.,discression you have a number of media.,0.0,25.626277955445193,0.8545940319697062
415,gemma,Summarize the discussion in the notes,Summarize the discussion in the notes.,Summarize the discussion in the notes.,discression you have a number of media.,0.0,22.675439303110803,0.8514228463172913
416,llama,The team has a weekly sync meeting.,We have a weekly sync meeting with the team.,The team has a weekly sync meeting.,team ka sync meeting weekly hota,0.0,56.34973916016078,0.868705173333486
416,gemma,team has weekly sync meeting,sync meeting weekly,weekly team sync meeting,team ka sync meeting weekly hota,0.0,59.78973679901246,0.8753071029980978
417,llama,Revising the order of the presentation slides.,To revise the order of the slides in the presentation.,To revise the order of the presentation's slides.,presentation ka slide order revise karna,0.0,53.2732103762343,0.8586079478263855
417,gemma,Revise the slide order of presentation,Slide order revise for presentation,revise the slide order of the presentation,presentation ka slide order revise karna,0.0,63.83564809528899,0.8586392005284628
418,llama,The pantry stock in the office needs to be refilled.,To refill the pantry stock is a part of office work.,To refill the office pantry stock.,office.,0.0,32.92245149203188,0.8891264398892721
418,gemma,refill the pantry stock for the office,refill pantry stock at the office,refill the office pantry stock,office.,0.0,38.064445360619615,0.8896789948145548
419,llama,To distribute the team's workload evenly.,To distribute the workload evenly is a team effort.,To distribute the workload evenly among the team.,team ka workload evenly distribute karna,0.0,61.60440627432131,0.8775588075319926
419,gemma,distribute team workload evenly,distribute workload evenly among the team,distribute the workload evenly among the team,team ka workload evenly distribute karna,0.0,63.87006528851094,0.8734577496846517
420,llama,The project's milestone tracker has been updated.,The project milestone tracker has been updated.,The project's milestone tracker has been updated.,project ka milestone tracker update hua,0.0,65.13373287378685,0.8505080540974935
420,gemma,Project milestone tracker updated,milestone tracker updated project,updated milestone tracker for project update,project ka milestone tracker update hua,0.0,72.79875499973376,0.8695711096127828
421,llama,Prepare the grocery list for home.,Make a grocery list for home.,Preparing a home grocery list.,home ka grocery list ready karna,0.0,46.357912505582995,0.8660557667414347
421,gemma,ready to make home's grocery list,ready to bring home the grocery list,ready to make the grocery list for home,home ka grocery list ready karna,0.0,50.780040363943144,0.8605291446050009
422,llama,The kitchen sink is draining water very slowly.,The water in the kitchen sink is draining slowly.,The kitchen sink's water is draining slowly.,kitchen ka sink water slow drain ho raha,0.0,39.88015477009439,0.8540122111638387
422,gemma,The kitchen sink water is draining slow.,sink water slow drain in kitchen,slow drain kitchen sink water,kitchen ka sink water slow drain ho raha,0.1962614779125091,58.98541892312067,0.8587580720583597
423,llama,The curtain rod in the bedroom has come loose.,The curtain rod in the bedroom has come loose.,The curtain rod in the bedroom has come loose.,Bedroom curtain rod became loose,0.0,58.79292283324858,0.9302903413772583
423,gemma,The curtain rod in the bedroom is loose.,curtain rod loose in bedroom,Loose the curtain rod in the bedroom.,Bedroom curtain rod became loose,0.0,52.63117091589079,0.9070334235827128
424,llama,I missed the watering schedule for the balcony plant.,I missed the watering schedule for the plant on the balcony.,I forgot the watering schedule of the plant on the balcony.,balcony ka plant watering schedule miss hua,0.0,58.664966592687584,0.8768045504887899
424,gemma,The plant watering schedule is missing from the balcony.,Watering schedule misses the balcony plant,Miss the plant watering schedule on the balcony,balcony ka plant watering schedule miss hua,0.0,67.82917213847495,0.8715067704518636
425,llama,The dust accumulation in the room is quite noticeable.,There is noticeable dust accumulation in the room.,There's a noticeable lag due to dust accumulation in the room.,room ka dust accumulation noticeable lag raha,0.0,62.48922909955655,0.8643034100532532
425,gemma,Room has noticeable dust accumulation,Dust accumulation noticeable in room,noticeable dust accumulation in the room,room ka dust accumulation noticeable lag raha,0.0,65.0478857381376,0.8656324545542399
426,llama,Make a study revision plan for the weekend.,Make a study plan for the weekend.,I have a revision plan for the banana study that I need to complete over the weekend.,you study revision plan weekend pe banana,0.0,48.39812885902811,0.8911163608233134
426,gemma,revise study plan weekend,revise the study plan for the weekend,revision plan for studying banana on weekend,you study revision plan weekend pe banana,0.0,47.789916844137664,0.9067103664080302
427,llama,The attendance sheet for the lecture was circulated late.,The attendance sheet for the lecture has been circulated late.,The attendance sheet for the lecture was circulated late.,lecture ka attendance sheet late circulate hua,0.0,63.93335014588155,0.8674524823824564
427,gemma,Circulate the attendance sheet for the lecture late.,The attendance sheet was circulated late for the lecture.,late circulate attendance sheet of lecture,lecture ka attendance sheet late circulate hua,0.0,66.81541662839348,0.864310085773468
428,llama,The course reading list is getting quite lengthy.,The reading list is quite lengthy for this course.,The course reading list has been taking a long time to complete.,course ka reading list lengthy lag raha,0.0,48.605685615352975,0.8462550044059753
428,gemma,Course reading list is lengthy,reading list looks lengthy for the course,lengthy reading list course,course ka reading list lengthy lag raha,0.0,55.507116646749765,0.8488541642824808
429,llama,The grading rubric for the assignment was clear.,The grading rubric is clear for the assignment.,The grading rubric for the assignment is clear.,assignment ka grading rubric clear tha,0.0,66.09171112714324,0.8909430106480917
429,gemma,The grading rubric was clear for the assignment,The grading rubric was clear.,clear the assignment grading rubric,assignment ka grading rubric clear tha,0.0,62.84125579245548,0.9025866786638895
430,llama,The exam's invigilation process went smoothly.,The invigilation process went smoothly for the exam.,The invigilation process for the exam went smoothly.,exam ka invigilation process smooth raha,0.0,63.494191253688314,0.8837610880533854
430,gemma,The exam process is going smoothly.,the invigilation process is going smoothly for the exam,smooth running of exam invigilation,exam ka invigilation process smooth raha,0.0,49.00095367448773,0.8663212656974792
431,llama,The overlap in the syllabus is a bit confusing.,The syllabus is a bit confusing and overlaps.,The syllabus is a bit confusing due to overlap.,syllabus ka overlap thoda confusing laga,0.0,51.32604578463085,0.7926368316014608
431,gemma,The overlap of the syllabus was a little confusing,overlap seems a little confusing to me in the syllabus,It was confusing to see the overlap in the syllabus,syllabus ka overlap thoda confusing laga,0.0,50.49916114219839,0.7831171353658041
432,llama,The evaluation criteria were very strict.,The evaluation criteria are very strict for practical.,The evaluation criteria for practical were very strict.,practical ka evaluation criteria strict tha,0.0,63.961767390469426,0.8899381558100382
433,llama,The tutorial's doubt clearing session was helpful.,The doubt clearing session was helpful for the tutorial.,The tutorial had a helpful doubt clearing session.,tutorial ka doubt clearing session helpful raha,0.0,71.0107077527099,0.9053128361701965
433,gemma,The doubt clearing session was helpful for the tutorial,Doubt clearing session helpful in tutorial,helpful clearing doubt tutorial,tutorial ka doubt clearing session helpful raha,0.0,65.68804159613666,0.9085320234298706
434,llama,The diagram explanation of notes was clear.,The diagram explanation is clear in the notes.,The diagram clearly explains the notes.,notes ka diagram explanation clear tha,0.0,57.38897752377369,0.8853708108266195
434,gemma,The diagram explanation of notes was clear.,Diagram explanation was clear,clear was the diagram explanation of notes,notes ka diagram explanation clear tha,0.0,64.09920738584532,0.8777976234753927
435,llama,The audio of the online class is occasionally breaking.,The audio occasionally breaks during the online class.,The audio of the online class is occasionally breaking.,online class ka audio occasionally break ho raha,0.0,68.56322424530796,0.8627969225247701
435,gemma,The audio occasionally breaks online class,audio occasionally break online class,occasionally break online class audio,online class ka audio occasionally break ho raha,0.0,72.89553299619101,0.8680628140767416
436,llama,The neighbour's dog barks a lot at night.,The dog barks a lot at night in the neighbour's house.,The neighbour's dog barks too much at night.,Neighbor's dog barks more at night,0.0,56.113658320796866,0.9349004626274109
436,gemma,The neighbour's dog barking more at night,more barking at night by the dog neighbour,more neighbour barking at night,Neighbor's dog barks more at night,0.0,52.27710623469041,0.9118184447288513
437,llama,The lift maintenance in society is due.,The lift maintenance is due in the society.,The lift in our society is out of order.,Society's lift maintenance became due,0.0,44.36658204810697,0.8932079076766968
437,gemma,Society is due for a lift maintenance,Lift maintenance due society,Lift maintenance has been maintained due to society,Society's lift maintenance became due,0.0,56.270754948305544,0.8865734934806824
438,llama,The water pressure is lower in the morning.,The water pressure is low in the morning.,The water pressure is low in the morning.,water pressure is less in the morning,0.0,78.78661690590117,0.9593868056933085
438,gemma,Water pressure is low in the morning,pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure pressure,How much water pressure is there in the morning,water pressure is less in the morning,0.0,28.33064189299704,0.8904423117637634
439,llama,The electricity outage notice came earlier.,We received a power outage notice earlier.,The electricity supply has been cut off.,Electricity outage notice came first,0.0,48.62815004104226,0.8944251736005148
439,gemma,Electricity outage notice came before,before the outage notice came on the electricity,before the outage notice came in,Electricity outage notice came first,0.2901250804268382,67.94985261055312,0.9109229842821757
440,llama,The paint of the flat's walls looks slightly dull.,Add a slightly dull shade of paint to the flat.,The paint shade of the flat looks slightly dull.,flat ka paint shade slightly dull laga,0.0,52.8350471051365,0.8729160825411478
440,gemma,Flat paint shade slightly dull,paint shade slightly duller than flat,slightly dull paint shade flat,flat ka paint shade slightly dull laga,0.2707280732406089,69.75190275527066,0.896548310915629
441,llama,The doorbell's sound has become faint.,The doorbell is barely audible.,The doorbell is ringing faintly.,The distant bell sound has become faint,0.16251478588513088,35.78079833262947,0.9065576195716858
441,gemma,the door bell sound faint,the bell sound faint door,faint door bell sound,The distant bell sound has become faint,0.0,34.58663439775644,0.8982783953348795
442,llama,The washing cycle of the laundry machine should be set longer.,The washing cycle should be set to a longer duration for the laundry.,The washing cycle is too long.,laundry ka washing cycle longer laga,0.0,49.96334523704215,0.8619076808293661
442,gemma,longer washing cycle for laundry,washing cycle longer,longer the washing cycle of laundry,laundry ka washing cycle longer laga,0.0,61.23027553205856,0.8562561472256979
443,llama,The garbage pickup schedule was missed.,The garbage pickup schedule has been missed.,The garbage pickup schedule has been missed.,garbage ka pickup schedule miss hua,0.0,61.54724837859599,0.866830587387085
443,gemma,Garbage pickup schedule missed,"""pickup schedule miss hua garbage ka",missed the pickup schedule for garbage,garbage ka pickup schedule miss hua,0.26566347019982295,74.1573633959126,0.8767288525899252
444,llama,The app's dark mode preference was not saved.,The dark mode preference has not been saved in the app.,Your app's dark mode preference was not saved.,app ka dark mode preference save nahi hua,0.0,56.70143276507128,0.850378155708313
444,gemma,Dark mode preference not saved.,Dark mode preference not saved in app,Dark mode preference not saved,app ka dark mode preference save nahi hua,0.0,55.85821926054263,0.8539654612541199
445,llama,The website's login captcha is repeatedly failing.,The website's login is repeatedly failing due to a captcha issue.,The website's login captcha is repeatedly failing.,website ka login captcha repeatedly fail ho raha,0.0,62.0808035172519,0.8675733208656311
445,gemma,The website keeps failing the login captcha,login captcha keep failing website,repeatedly fail website login captcha,website ka login captcha repeatedly fail ho raha,0.0,53.47741843823837,0.8630578319231669
446,llama,The phone's software was updated overnight.,The phone received a software update overnight.,The phone's software was installed overnight.,phone ka software update overnight install hua,0.0,55.27340366304239,0.8754998048146566
446,gemma,The phone software update was installed overnight.,The software update was installed overnight on the phone.,Software update for overnight installed phone,phone ka software update overnight install hua,0.0,66.68978560778882,0.8829610745112101
447,llama,The app's logout issue is turning out to be a security risk.,"The app is experiencing a logout issue, which poses a security risk and is causing a lag.",The app's logout issue is posing a security risk.,Logout issue of the app seems to be a security risk.,0.22559270388476277,55.21057401714481,0.9209384520848592
447,gemma,The logout issue is a security risk for the app,Seems like a logout issue security risk to me in the app,security risk app logout issue,Logout issue of the app seems to be a security risk.,0.0,54.42204159746675,0.9053250551223755
448,llama,The bookmark folder in the browser was accidentally deleted.,I accidentally deleted the bookmark folder from my browser.,I accidentally deleted the bookmark folder in my browser.,browser ka bookmark folder accidentally delete hua,0.0,73.67045960294857,0.901108960310618
448,gemma,The browser's bookmark folder accidentally deleted,The bookmark folder accidentally deleted from the browser.,The bookmark folder accidentally deleted from the browser,browser ka bookmark folder accidentally delete hua,0.0,80.30212038744577,0.9111613631248474
449,llama,The system's auto sleep feature is causing annoying lag.,The auto sleep feature is causing annoying lag in the system.,The system's auto sleep feature is causing a lot of lag.,system ka auto sleep feature annoying lag raha,0.0,61.55316763914701,0.8767310380935669
449,gemma,System's auto sleep feature is annoying.,The auto sleep feature is annoying to the system.,Sounds annoying with the system's auto sleep feature.,system ka auto sleep feature annoying lag raha,0.0,60.2321931984327,0.8869577844937643
450,llama,There was a sudden spike in mobile data usage.,There was an unexpected spike in mobile data usage.,There was a sudden spike in mobile data usage.,Mobile data usage spike came suddenly,0.0,54.637149518783126,0.9381444255510966
450,gemma,The spike in mobile data usage was unexpected.,Usage spike in mobile data,spike in mobile data usage,Mobile data usage spike came suddenly,0.0,50.863941868768734,0.92649378379186
451,llama,The lecture's assignment submission portal has been opened.,The assignment submission portal is now open for the lecture.,The lecture assignment submission portal has been opened.,lecture ka assignment submission portal open hua,0.0,71.98544514490162,0.8926511804262797
451,gemma,The lecture assignment submission portal is open.,Assignment submission portal is open for lecture,open the lecture assignment submission portal,lecture ka assignment submission portal open hua,0.0,74.25537966362278,0.887932280699412
452,llama,The seating arrangement notice for the exam was late.,Notice for the seating arrangement has been late in coming for the exam.,The notice for the exam seating arrangement was late.,exam ka seating arrangement notice late aaya,0.0,60.65687619682054,0.8676329652468363
452,gemma,The seating arrangement notice for the exam was late.,seating arrangement notice late aaya exam ka,late seating arrangement notice for late aaya exam,exam ka seating arrangement notice late aaya,0.32211359732229744,79.48123475866569,0.895281453927358
453,llama,The course's prerequisite document clearly mentions that.,The prerequisite document clearly mentions the course.,Clearly mention the course prerequisites and required documents.,course ka prerequisite document clearly mention tha,0.0,77.7346025736426,0.8888794978459676
453,gemma,The course prerequisite document clearly mentions the course.,prerequisite document clearly mention that course is,clearly mention the course prerequisite document,course ka prerequisite document clearly mention tha,0.24114425979287554,83.40063729864059,0.8878289461135864
454,llama,The practice sheet of the tutorial was very helpful.,The practice sheet is very helpful for the tutorial.,The practice sheet is very helpful for the tutorial.,tutorial ka practice sheet helpful lagi,0.0,62.00177867032445,0.8637168208758036
454,gemma,Practice sheet helpful for tutorial,practice sheet helpful for the tutorial,practice sheet helpful tutorial,tutorial ka practice sheet helpful lagi,0.0,72.9663405926576,0.8608887592951456
455,llama,The safety instructions board in the lab is not visible.,The safety instruction board is not visible in the lab.,The safety instructions for the lab are not visible.,lab ka safety instruction board visible nahi,0.0,62.09048588668067,0.871505856513977
455,gemma,The safety instruction board is not visible.,safety instruction board not visible,not visible safety instruction board,lab ka safety instruction board visible nahi,0.0,69.59310641447725,0.8874094287554423
456,llama,The syllabus is split into two halves at the mid-semester point.,The syllabus seems to be evenly distributed in the middle of the semester.,The syllabus is balanced and split into two halves at the mid-semester point.,syllabus ka mid semester split balanced laga,0.0,41.083495445769955,0.836889902750651
456,gemma,The mid semester split in the syllabus balanced the syllabus.,balance the syllabus with a mid semester split,balanced the mid semester split in the syllabus,syllabus ka mid semester split balanced laga,0.0,66.80051769792719,0.8578976988792419
457,llama,The project's evaluation panel was external.,The project is being evaluated by an external panel.,The external project evaluation panel.,project ka evaluation panel external tha,0.0,62.591539780250805,0.8659275571505228
457,gemma,The project evaluation panel was external.,Evaluation panel was external to the project,external evaluation panel for the project,project ka evaluation panel external tha,0.0,69.34518557193124,0.8678173422813416
458,llama,Attendance at the seminar is mandatory.,Attendance is mandatory for the seminar.,Attendance at the seminar is mandatory.,seminar ka attendance mandatory mention hua,0.0,52.588389218480344,0.8414377371470133
458,gemma,attendance mandatory mention of seminar,attendance mandatory mention of the seminar,mandatory mention of seminar attendance,seminar ka attendance mandatory mention hua,0.0,77.17507968647351,0.8498541712760925
459,llama,The online quiz timer unexpectedly reset.,The online quiz timer unexpectedly reset.,The online quiz timer got unexpectedly reset.,online quiz ka timer unexpectedly reset hua,0.0,75.908296968346,0.9156578779220581
459,gemma,The timer unexpectedly reset for the online quiz,The timer unexpectedly reset online for the quiz,unexpectedly reset online quiz timer,online quiz ka timer unexpectedly reset hua,0.0,73.95489904120261,0.9058074355125427
460,llama,The participation score of the class will be calculated.,The participation score will be calculated for the class.,The participation score will be calculated.,class ka participation score calculate hoga,0.0,66.8414531862045,0.8507742484410604
460,gemma,The class participation score will be calculated.,Participation score will be calculated in the class.,Calculate class participation score,class ka participation score calculate hoga,0.0,67.86719904924517,0.8420561750729879
461,llama,The security guard of the society has changed shifts.,The security guard shift has changed in the society.,"The shift has changed, now society's security guard.",society ka security guard shift change hua,0.0,63.388372883468634,0.8585124611854553
461,gemma,shift change of security guard society,The security guard shift change society,shift change security guard,society ka security guard shift change hua,0.24920494079752778,71.12423041055102,0.86508576075236
462,llama,A fire drill notice has been circulated for the building.,A fire drill notice has been circulated in the building.,The fire drill notice for the building has been circulated.,building ka fire drill notice circulate hua,0.0,67.27212777325691,0.8796322544415792
462,gemma,The building has a fire drill notice circulating.,fire drill notice circulate in the building,Circulate the building fire drill notice.,building ka fire drill notice circulate hua,0.24012736140421015,74.66496003317754,0.8842388590176901
463,llama,The parking visitor entry register was missing.,The visitor entry register is missing for parking.,The visitor entry register for parking is missing.,parking ka visitor entry register missing tha,0.0,71.37619327198101,0.9054394761721293
463,gemma,The visitor entry register was missing for parking,visitor entry register missing in parking lot,missing the parking visitor entry register,parking ka visitor entry register missing tha,0.2802988050845715,76.44401331343829,0.8939534425735474
464,llama,The water tank cleaning schedule has been announced.,The cleaning schedule has been announced for the water tank.,The cleaning schedule for the water tank has been announced.,water tank ka cleaning schedule announced hua,0.0,69.18899741556264,0.8952306111653646
464,gemma,Cleaning schedule of water tank announced,The cleaning schedule was announced for the water tank.,cleaning schedule announced for water tank,water tank ka cleaning schedule announced hua,0.0,73.57865757177285,0.8780931035677592
465,llama,The apartment's maintenance bill has been generated.,The apartment's maintenance bill has been generated.,The maintenance bill for the apartment has been generated.,apartment ka maintenance bill generate hua,0.0,67.34556030741246,0.8468237320582072
465,gemma,The maintenance bill for the apartment was generated.,The maintenance bill generated for the apartment,the maintenance bill for the apartment that was generated,apartment ka maintenance bill generate hua,0.0,70.34023785716992,0.8564020991325378
466,llama,The staircase's emergency light is not working.,The emergency light is not working on the staircase.,The emergency light on the staircase is not working.,staircase ka emergency light working nahi,0.0,67.66795205322485,0.860426664352417
466,gemma,Emergency light not working on staircase,emergency light not working on staircase,not working emergency light staircase,staircase ka emergency light working nahi,0.0,69.23627075926323,0.8574423392613729
467,llama,The access card for the gate has been temporarily deactivated.,The access card has temporarily deactivated the gate.,The access card to the gate has been temporarily deactivated.,gate ka access card temporarily deactivate hua,0.0,71.99495686441335,0.8912214636802673
467,gemma,The access card to the gate was temporarily deactivate.,access card temporarily deactivate gate,temporarily deactivate access card,gate ka access card temporarily deactivate hua,0.23886063099473914,76.18428010123982,0.911484936873118
468,llama,The elevator's weight sensor is malfunctioning.,The elevator's weight sensor is malfunctioning.,The elevator's weight sensor is malfunctioning.,elevator ka weight sensor malfunction kar raha,0.0,61.93291053754846,0.8661326169967651
468,gemma,Elevator weight sensor malfunctioning,Elevator weight sensor malfunctioning,malfunctioning elevator weight sensor,elevator ka weight sensor malfunction kar raha,0.0,67.12533086591831,0.8649822473526001
469,llama,The lighting level in the corridor is insufficient.,The lighting level in the corridor is insufficient.,The lighting level in the corridor is insufficient.,corridor ka lighting level insufficient laga,0.0,71.60121047205408,0.8627811074256897
469,gemma,corridor lighting level insufficient,lighting level insufficient to see corridor,insufficient lighting level in corridor,corridor ka lighting level insufficient laga,0.0,77.81302270806422,0.8545986215273539
470,llama,The water purifier's filter needs to be replaced.,The water purifier's filter needs to be replaced.,The due date for water purifier filter replacement.,water purifier ka filter replacement due hai,0.0,59.13098466547768,0.870240310827891
470,gemma,water purifier filter replacement due,filter replacement due on water purifier,filter replacement for water purifier due,water purifier ka filter replacement due hai,0.0,78.12605800135172,0.8835411866505941
471,llama,The equalizer preset in the music app has been changed.,The equalizer preset has been changed in the music app.,The music app's equalizer preset has been changed.,music app ka equalizer preset change hua,0.0,64.11199106518526,0.9001767237981161
471,gemma,The music app's equalizer preset has changed.,The equalizer preset has changed the music app,change the equalizer preset of the music app,music app ka equalizer preset change hua,0.0,66.57007000150267,0.9054334362347921
472,llama,The sync delay in cloud storage was noticeable.,The sync delay is noticeable with cloud storage.,There is a noticeable delay in syncing cloud storage.,cloud storage ka sync delay noticeable tha,0.0,66.04605742720247,0.8971084753672282
472,gemma,The cloud storage sync delay was noticeable,The sync delay was noticeable in the cloud storage.,noticeable was the cloud storage sync delay,cloud storage ka sync delay noticeable tha,0.0,70.32760189690066,0.8965568741162618
473,llama,The browser's extension is automatically updated and installed.,The browser's extension will be automatically updated.,The browser will automatically install its extension updates.,browser ka extension update automatically install hua,0.0,66.19812138493883,0.8748677968978882
473,gemma,The browser extension was automatically installed as a browser extension.,The extension update automatically installs the browser,The automatically install browser extension update,browser ka extension update automatically install hua,0.0,74.6649935590219,0.9043674866358439
474,llama,The phone's screen calibration is not working properly.,The phone's screen is lagging due to screen calibration being turned off.,The phone's screen is lagging due to calibration issues.,phone ka screen calibration off lag raha,0.0,49.76878899290889,0.8510770003000895
474,gemma,phone screen calibration off,Screen calibration off on the phone,off screen phone screen calibration,phone ka screen calibration off lag raha,0.0,62.26925765689235,0.8693713744481405
475,llama,The system's startup time has noticeably increased.,The system's startup time has noticeably increased.,This noticeably increases the system's startup time.,system ka startup time noticeably increase hua,0.0,72.08654443168265,0.8991004029909769
475,gemma,The system startup time noticeably increased,The startup time noticeably increased with the system.,noticeably increase the system startup time,system ka startup time noticeably increase hua,0.0,77.32218316391796,0.900711456934611
476,llama,The exam result announcement date has been rescheduled.,The exam result announcement date has been shifted.,The exam result announcement date has been shifted.,exam ka result announcement date shift ho gaya,0.0,61.311911520517306,0.8532558679580688
476,gemma,The result announcement date has shifted,result announcement date shift ho gaya exam ka,shift the exam result announcement date,exam ka result announcement date shift ho gaya,0.3964964617226536,74.3475161208525,0.8905960520108541
477,llama,The course feedback form remained anonymous.,The feedback form will be anonymous for the course.,The feedback form for the course remained anonymous.,course ka feedback form anonymous raha,0.0,61.18105717188435,0.8677107890446981
477,gemma,Course feedback form is anonymous,Feedback form is anonymous for the course,Anonymous course feedback form,course ka feedback form anonymous raha,0.0,61.47060645375305,0.8638067046801249
